start_time	end_time	TLD	country	latitude	longitude	AS_number	AS_name
995556793.666648030	995583991.983	de	de	51.5	10.5	3320	AS3320
995558369.727118015	995558515.000337958	net	de	51.5	10.5	3320	AS3320
995565358.623389	995570476.950	de	de	51.22	6.78	12420	ISIS (12420)
995570296.979	995570296.979	de	de	51.5	10.5	8650	AS8650
995553399.302610040	995585582.380782	arpa	de	48.13	11.58	2871	ISION (2871)
995579289.194607	995579289.194607	de	de	51.5	10.5	8650	AS8650
995578091.609269	995578218.759769	net	de	51.5	10.5	3320	AS3320
995584051.947	995585791.999	net	de	51.5	10.5	3320	AS3320
995559726.711402059	995585804.292335	arpa	de	48.13	11.58	2871	ISION (2871)
995572267.990	995572267.990	net	de	51.5	10.5	3320	AS3320
995557895.224050999	995580871.960	arpa	de	51.52	7.45	1270	UNIDO-AS (1270)
995558555.125771046	995587051.989	arpa	de	51.5	10.5	1270	UNIDO-AS (1270)
995575424.970231	995575950.973	net	de	51.5	10.5	3320	AS3320
995575650.991	995580751.996	net	de	51.5	10.5	3320	AS3320
995556343.312486053	995556343.312486053	net	de	51.5	10.5	3320	AS3320
995558919.053790	995577630.964	net	de	51.5	10.5	3320	AS3320
995558212.458528996	995586751.989	de	de	51.5	10.5	680	DFN-WIN-AS (680)
995557626.621009946	995586511.943	de	de	51.5	10.5	680	DFN-WIN-AS (680)
995579211.601764	995580391.986	net	de	51.5	10.5	3320	AS3320
995557864.697458029	995584348.778200	arpa	de	51.5	10.5	1270	UNIDO-AS (1270)
995556371.478850007	995584891.982	arpa	de	50.73	7.1	8469	NDH (8469)
995557691.612740993	995558685.157775998	arpa	de	50.73	7.1	8469	NDH (8469)
995559328.479262948	995578591.965	de	de	49.87	8.65	8365	MANDA (8365)
995576550.988	995577945.439554	net	de	51.5	10.5	3320	AS3320
995559675.662685037	995569276.957	net	de	51.5	10.5	3320	AS3320
995577873.501401	995585297.473375	net	de	51.5	10.5	3320	AS3320
995558249.773246050	995575590.959	de	de	51.3	9.5	680	DFN-WIN-AS (680)
995561193.743464947	995566935.985	arpa	de	51.3	9.5	680	DFN-WIN-AS (680)
995566215.996	995583151.975	net	de	51.5	10.5	3320	AS3320
995586631.994	995586691.997	de	de	51.5	10.5	8472	VIAG (8472)
995554558.656788945	995586091.954	arpa	de	53.55	10	9132	AS9132
995557701.008522987	995563532.119622	de	de	51.5	10.5	8469	NDH (8469)
995554487.889834046	995555919.838580012	de	de	48.13	11.58	8379	CYBERNET-AG (8379)
995555228.626211047	995555228.626211047	net	de	53	8	9145	EWE (9145)
995572027.950	995575350.966	net	de	51.5	10.5	3320	AS3320
995563897.513382	995586869.309893	com	de	48.13	11.58	8379	CYBERNET-AG (8379)
995557715.251346946	995586031.945	net	de	51.5	10.5	9132	AS9132
995559722.221554995	995586813.302576	de	de	0	0	680	DFN-WIN-AS (680)
995559523.494917989	995569251.107678	net	de	51.5	10.5	3320	AS3320
995537784.725028038	995537806.982779980	de	de	51.67	7.82	12355	AS12355
995556821.498829961	995556821.498829961	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995566108.829633	995586991.943	arpa	de	50.2	8.58	15514	AS-TELEACTION (15514)
995563324.060599	995563324.060599	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995572687.955	995572687.955	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995567824.124986	995572387.976	net	de	51.5	10.5	3209	AS3209
995511916.172744036	995553413.520305991	net	de	51.5	10.5	3320	AS3320
995574964.438730	995583694.908697	net	de	51.5	10.5	3320	AS3320
995563803.573953	995563803.573953	arpa	de	51.5	10.5	3209	AS3209
995571191.978	995571666.962	net	de	51.5	10.5	3320	AS3320
995557388.083973050	995587520.457287	arpa	de	51.5	10.5	12915	EPAG (12915)
995559399.988322020	995587200.526883	arpa	de	51.5	10.5	12915	EPAG (12915)
995572687.953	995572687.953	arpa	de	52.53	13.42	15563	AS15563
995566695.997	995571546.981	arpa	de	49.42	8.7	1270	UNIDO-AS (1270)
995566875.957	995579250.996955	de	de	49.87	8.65	8365	MANDA (8365)
995565387.474480	995575918.639591	de	de	51.5	10.5	8472	VIAG (8472)
995559204.961614013	995581771.954	net	de	51.5	10.5	3209	AS3209
995576190.979	995576190.979	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995566078.941208	995586931.947	de	de	49.42	8.7	680	DFN-WIN-AS (680)
995582690.666959	995582690.666959	arpa	de	52.53	13.42	15563	AS15563
995558813.408493996	995586932.665957	de	de	51.5	10.5	15936	ATARIS (15936)
995566146.076755	995566995.990	net	de	51.5	10.5	3320	AS3320
995557476.926707029	995586704.361306	de	de	49.42	8.7	680	DFN-WIN-AS (680)
995562625.313667	995562625.313667	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995578239.272978	995578591.979	net	de	51.5	10.5	3320	AS3320
995566818.467769	995568414.816347	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995566412.437967	995586811.985	de	de	51.45	6.55	3257	AS3257
995555174.965728045	995586983.225365	de	de	51.45	6.55	3257	AS3257
995556079.767184973	995586151.414673	arpa	de	51.53	9.95	680	DFN-WIN-AS (680)
995558234.458168983	995559950.484837055	net	de	51.5	10.5	3320	AS3320
995563515.950	995563515.950	net	de	51.5	10.5	3320	AS3320
995567235.977	995567235.977	net	de	51.5	10.5	3320	AS3320
995561187.681982994	995586631.966	net	de	51.5	10.5	3320	AS3320
995558256.133038044	995590772.967	net	de	51.5	10.5	9132	AS9132
995565536.777721	995577450.989	net	de	51.5	10.5	3320	AS3320
995567785.520910	995571787.968	net	de	51.5	10.5	3320	AS3320
995580271.951	995580751.975	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995553990.961704969	995577991.997	de	de	51.5	10.5	3320	AS3320
995558659.813817024	995585611.998	de	de	48.78	9.2	1270	UNIDO-AS (1270)
995558721.217411041	995587471.982	net	de	51.5	10.5	3320	AS3320
995568076.955	995568076.955	net	de	51.5	10.5	3320	AS3320
995557891.888192058	995586937.976637	130	de	50.1	8.68	12521	AS12521
995557670.529353023	995557670.529353023	net	de	51.5	10.5	3320	AS3320
995563575.959	995568369.549729	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995559348.215327978	995574930.974	arpa	de	52.53	13.42	15563	AS15563
995557675.150403976	995586991.978	arpa	de	50.35	7.6	3320	AS3320
995553338.664242983	995586577.788291	arpa	de	51.2	6.68	1270	UNIDO-AS (1270)
995553895.492056966	995586991.986	arpa	de	52.53	13.42	9057	AS9057
995561164.886993051	995577510.944	net	de	51.5	10.5	3320	AS3320
995557514.369840980	995557514.369840980	net	de	51.5	10.5	3320	AS3320
995576010.952	995582440.861317	net	de	51.5	10.5	3320	AS3320
995578157.332373	995583375.331448	net	de	51.5	10.5	3320	AS3320
995557570.980811954	995586398.453122	de	de	51.5	10.5	680	DFN-WIN-AS (680)
995585851.960	995585851.960	net	de	51.5	10.5	3320	AS3320
995575170.993	995575170.993	net	de	51.5	10.5	3320	AS3320
995563580.934354	995564285.817255	arpa	de	51.5	10.5	3209	AS3209
995558205.413174033	995566215.945	net	de	51.5	10.5	3320	AS3320
995555650.931910038	995566395.969	de	de	51.5	10.5	517	XLINK-UKA (517)
995556982.697132945	995562081.940149	de	de	51.5	10.5	517	XLINK-UKA (517)
995557261.596158028	995561551.220335	arpa	de	51.5	10.5	517	XLINK-UKA (517)
995576130.962	995576589.724600	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995571787.960	995572747.953	net	de	51.5	10.5	3320	AS3320
995561355.985	995561355.985	de	de	51.5	10.5	12313	VEWTELNET (12313)
995551845.451154947	995562001.837950	de	de	51.5	10.5	517	XLINK-UKA (517)
995559165.327386975	995586871.942	arpa	de	51.5	10.5	3209	AS3209
995578439.925758	995583811.949	net	de	51.5	10.5	3320	AS3320
995556649.042827964	995587531.996	arpa	de	51.5	10.5	12931	AS12931
995571666.998	995572207.999	net	de	51.5	10.5	3320	AS3320
995576130.941	995585851.990	net	de	51.5	10.5	3320	AS3320
995556727.495972037	995586333.323920	arpa	de	51.5	10.5	3320	AS3320
995579371.984	995582895.171821	net	de	51.5	10.5	3320	AS3320
995567430.947140	995587038.387905	net	de	51.5	10.5	3320	AS3320
995550570.725316048	995586921.708314	arpa	de	50.1	8.68	5409	AS5409
995557966.407502055	995587351.982	de	de	51.43	6.75	680	DFN-WIN-AS (680)
995579071.984	995581531.963	de	de	51.05	13.75	8472	VIAG (8472)
995571371.971	995587190.873112	net	de	51.5	10.5	3320	AS3320
995551675.304131031	995613148.955546	de	de	49.42	8.7	12419	AS12419
995576910.964	995580871.941	de	de	52.13	11.62	680	DFN-WIN-AS (680)
995563418.880801	995612447.398583	de	de	49.42	8.7	12419	AS12419
995566395.993	995567355.990	de	de	50	8.7	3257	AS3257
995564103.934271	995564103.934271	arpa	de	51.5	10.5	3320	AS3320
995565795.990	995587171.983	arpa	de	51.22	6.78	1270	UNIDO-AS (1270)
995553793.815251946	995560011.068510056	net	de	51.5	10.5	3320	AS3320
995556903.565227985	995556903.565227985	net	de	51.5	10.5	3320	AS3320
995559134.117005944	995560562.364736	arpa	de	49.97	8.83	1270	UNIDO-AS (1270)
995573747.806170	995573747.806170	net	de	51.5	10.5	3320	AS3320
995557122.068850994	995583670.044268	net	de	51.5	10.5	3320	AS3320
995554827.286661029	995587832.986	de	de	53	8	9145	EWE (9145)
995559610.310402989	995570476.995	de	de	54.1	12.15	680	DFN-WIN-AS (680)
995557993.792794943	995587150.163058	arpa	de	50.63	7.23	3320	AS3320
995553811.600515962	995587066.777671	arpa	de	53	8	9145	EWE (9145)
995561324.523281	995586391.986	arpa	de	50.63	7.23	3320	AS3320
995558751.909867048	995562418.002632	net	de	51.5	10.5	3320	AS3320
995563575.962	995567617.635982	net	de	51.5	10.5	3320	AS3320
995577213.867311	995583091.949	net	de	51.5	10.5	3320	AS3320
995570826.987	995585839.052268	net	de	51.5	10.5	3320	AS3320
995555565.708539009	995561960.062908	net	de	51.5	10.5	3320	AS3320
995550840.412081957	995584860.620216	arpa	de	51.5	10.5	12306	AS12306
995584519.930299	995584519.930299	arpa	de	51.5	10.5	3320	AS3320
995569658.549932	995569658.549932	arpa	de	52.53	13.42	680	DFN-WIN-AS (680)
995559927.958927989	995586871.955	arpa	de	51.5	10.5	3320	AS3320
995557454.797469020	995558241.375344992	de	de	50	8.7	3257	AS3257
995582474.109379	995590712.952	net	de	51.5	10.5	3320	AS3320
995568353.618306	995569516.997	de	de	50	8.7	3257	AS3257
995557792.689239979	995587231.987	arpa	de	51.5	10.5	3320	AS3320
995554404.573367000	995586991.940	arpa	de	51.5	10.5	3320	AS3320
995559649.387434959	995559712.219354033	net	de	51.5	10.5	3320	AS3320
995559277.459283948	995559461.226647973	net	de	51.5	10.5	3320	AS3320
995572627.966	995574280.991806	net	de	51.5	10.5	3320	AS3320
995550943.454069018	995587176.846170	arpa	de	51.22	6.78	3680	NOVELL (3680)
995503367.402475953	995588132.993	de	de	51.5	10.5	3320	AS3320
995561188.799260020	995587291.969	arpa	de	51.5	10.5	680	DFN-WIN-AS (680)
995566644.723609	995572027.964	net	de	51.5	10.5	3320	AS3320
995576430.954	995576430.954	it	de	50.1	8.68	15803	AS15803
995573656.945	995573656.945	net	de	51.5	10.5	3320	AS3320
995568857.000	995571090.117441	net	de	51.5	10.5	3320	AS3320
995571894.964196	995571894.964196	it	de	50.1	8.68	15803	AS15803
995570056.990	995571480.954	net	de	51.5	10.5	3320	AS3320
995566635.988	995587347.634724	net	de	51.5	10.5	3320	AS3320
995581351.947	995587079.260410	net	de	51.5	10.5	3320	AS3320
995566095.971	995586751.949	arpa	de	51.5	10.5	8422	NETCOLOGNE (8422)
995555490.524639010	995581651.955	net	de	51.5	10.5	3320	AS3320
995560011.086592	995586871.990	de	de	48.78	9.2	553	BELWUE-AS (553)
995559257.338899016	995559257.338899016	net	de	51.5	10.5	3320	AS3320
995561241.633999	995580451.977	net	de	51.5	10.5	3320	AS3320
995576430.976	995585444.594886	net	de	51.5	10.5	3320	AS3320
995554414.012367010	995585611.956	arpa	de	52.2	8.8	3320	AS3320
995560363.292854	995560363.292854	arpa	de	51.5	10.5	3320	AS3320
995559176.315343976	995586751.986	com	de	51.5	10.5	5409	AS5409
995563335.954	995587231.990	de	de	49.13	9.23	3320	AS3320
995555455.835546970	995586811.995	arpa	de	50.1	8.68	3320	AS3320
995553545.618487000	995586631.996	arpa	de	51.5	10.5	5409	AS5409
995557025.412060976	995586391.995	arpa	de	51.5	10.5	3320	AS3320
995566095.948	995586571.965	net	de	51.5	10.5	3320	AS3320
995579191.984	995579971.989	net	de	51.5	10.5	3320	AS3320
995557622.104516029	995586751.966	de	de	49.63	8.35	2857	AS2857
995585011.972	995585765.869616	net	de	51.5	10.5	3320	AS3320
995568845.332429	995571480.960	net	de	51.5	10.5	3320	AS3320
995558515.460618973	995586871.941	de	de	51.5	10.5	1270	UNIDO-AS (1270)
995570848.799364	995571546.973	net	de	51.5	10.5	3320	AS3320
995567235.961	995572657.127427	net	de	51.5	10.5	3320	AS3320
995564696.422119	995570171.212126	net	de	51.5	10.5	3320	AS3320
995557583.632668972	995587051.983	de	de	51.45	6.95	680	DFN-WIN-AS (680)
995566149.331071	995571251.957	net	de	51.5	10.5	3320	AS3320
995518026.496062994	995518935.278723001	arpa	de	51.5	10.5	3320	AS3320
995559788.061414003	995580991.952	net	de	51.5	10.5	3320	AS3320
995556089.227327943	995566825.988725	arpa	de	51.5	10.5	8422	NETCOLOGNE (8422)
995554699.428861976	995558649.762262940	net	de	51.5	10.5	3320	AS3320
995559484.054857969	995561703.483106	arpa	de	50.58	8.7	8379	CYBERNET-AG (8379)
995564385.914384	995564385.914384	arpa	de	51.5	10.5	8208	CAMELOT-AS (8208)
995568796.997	995571606.956	de	de	51.5	10.5	3320	AS3320
995560635.981	995563277.695249	de	de	51.5	10.5	3320	AS3320
995569461.310088	995569609.433276	arpa	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995555923.595468044	995556158.981791973	arpa	de	54.1	12.15	680	DFN-WIN-AS (680)
995566395.977	995566612.951845	net	de	51.5	10.5	3320	AS3320
995561213.843953967	995561213.843953967	net	de	51.5	10.5	3320	AS3320
995574750.962	995579033.639726	net	de	51.5	10.5	3320	AS3320
995554684.641919971	995587351.966	net	de	53.55	10	12822	AS12822
995527169.017655015	995527974.156247020	net	de	51.5	10.5	3320	AS3320
995569516.947	995569663.773793	de	de	52.53	13.42	680	DFN-WIN-AS (680)
995575107.376500	995575107.376500	arpa	de	51.5	10.5	3320	AS3320
995573227.979	995573227.979	net	de	51.5	10.5	3320	AS3320
995556718.273442030	995585851.992	net	de	51.5	10.5	3320	AS3320
995557394.030066967	995613148.157522	de	de	52.53	13.42	680	DFN-WIN-AS (680)
995576711.336952	995585611.998	net	de	51.5	10.5	3320	AS3320
995553063.905433059	995566095.955	net	de	51.5	10.5	3320	AS3320
995568796.960	995568796.960	net	de	51.5	10.5	3320	AS3320
995586448.408256	995587051.960	de	de	50.1	8.68	MultipleOrigins	MultipleOrigins
995579311.998	995579311.998	net	de	51.5	10.5	3320	AS3320
995556996.696241021	995557236.559385	net	de	51.5	10.5	3320	AS3320
995569994.310233	995571480.981	net	de	51.5	10.5	3320	AS3320
995581471.981	995581471.981	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995557211.558410048	995557335.099475026	net	de	51.5	10.5	3320	AS3320
995574510.967	995574510.967	net	de	51.5	10.5	3320	AS3320
995566886.605884	995566886.605884	arpa	de	51.5	10.5	3320	AS3320
995557259.921699047	995586631.975	de	de	47.67	9.17	553	BELWUE-AS (553)
995562655.079086	995577328.325049	net	de	51.5	10.5	3320	AS3320
995558944.873095989	995586751.960	de	de	49.05	8.4	553	BELWUE-AS (553)
995564291.263954	995564291.263954	arpa	de	51.5	10.5	3320	AS3320
995558002.179244041	995558584.108201027	net	de	51.5	10.5	3320	AS3320
995560528.138722	995585562.088180	net	de	51.5	10.5	5669	U-NET (5669)
995552470.018252969	995586590.778704	de	de	48.85	13.42	1270	UNIDO-AS (1270)
995571480.966	995586391.971	com	de	48.13	11.58	5539	AS5539
995559489.325693011	995563376.443565	arpa	de	51.5	10.5	3209	AS3209
995571006.497030	995573521.986	net	de	51.5	10.5	3320	AS3320
995558296.265195966	995585971.965	de	de	47.67	11.22	1273	UNIDO-AS (1273)
995565836.420928	995585791.958	arpa	de	51.97	7.63	3257	AS3257
995557231.150908947	995586571.998	arpa	de	51.97	7.63	3257	AS3257
995557950.404085040	995586571.996	de	de	51.97	7.63	3257	AS3257
995563635.968	995563635.968	net	de	51.5	10.5	3320	AS3320
995566642.624751	995585159.715658	arpa	de	51.5	10.5	8422	NETCOLOGNE (8422)
995572747.949	995572747.949	net	de	51.5	10.5	3320	AS3320
995571131.945	995586811.993	net	de	49.9	10.9	8741	ECORE (8741)
995559114.174088001	995568076.945	de	de	50.93	6.95	8422	NETCOLOGNE (8422)
995575950.974	995579131.979	net	de	51.5	10.5	3320	AS3320
995563995.985188	995563995.985188	net	de	51.5	10.5	3320	AS3320
995565031.566761	995587291.951	de	de	51.5	10.5	3257	AS3257
995576850.942	995586234.853531	net	de	51.5	10.5	3320	AS3320
995568256.985	995575903.670241	de	de	51.5	10.5	12420	ISIS (12420)
995558369.076624036	995583391.983	de	de	51.5	10.5	12420	ISIS (12420)
995554064.984029055	995586811.975	de	de	50.1	8.68	20633	AS20633
995567235.996	995587291.982	de	de	50.1	8.68	20633	AS20633
995581777.749126	995583931.970	net	de	51.5	10.5	3320	AS3320
995567896.941	995574545.998329	net	de	51.5	10.5	3320	AS3320
995553764.499974966	995586091.989	com	de	51.5	10.5	5605	AS5605
995569096.979	995569096.998	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995567896.997	995568174.690945	net	de	51.5	10.5	3320	AS3320
995558880.567613006	995586238.249352	arpa	de	51.5	10.5	5605	AS5605
995577053.910552	995577053.910552	arpa	de	51.5	10.5	3320	AS3320
995569456.994	995569456.994	net	de	51.5	10.5	3320	AS3320
995556704.345870972	995564133.283283	arpa	de	51.5	10.5	1270	UNIDO-AS (1270)
995586511.959	995587231.969	net	de	51.5	10.5	3320	AS3320
995567476.963	995587651.953	arpa	de	48.13	11.58	15477	HIGHWAYONE-D (15477)
995563475.892311	995586691.988	arpa	de	50.05	10.27	3320	AS3320
995556748.365816951	995586751.966	arpa	de	48.13	11.58	15477	HIGHWAYONE-D (15477)
995558686.503587008	995559855.973	net	de	51.5	10.5	3320	AS3320
995561211.534024000	995587231.977	arpa	de	51.5	10.5	1273	UNIDO-AS (1273)
995553760.958660007	995586631.942	net	de	51.5	10.5	3320	AS3320
995553512.994806051	995586871.981	de	de	48	7.87	553	BELWUE-AS (553)
995565836.139736	995586631.985	net	de	51.5	10.5	3320	AS3320
995574210.942	995575950.978	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995509477.560489058	995510278.541229963	net	de	51.5	10.5	3320	AS3320
995543582.297657	995543582.297657	arpa	de	50.73	7.1	680	DFN-WIN-AS (680)
995555015.009982944	995555860.955535054	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995551931.934154987	995564622.571165	arpa	de	51.5	10.5	15945	AS15945
995558152.166003942	995586991.986	arpa	de	51.5	10.5	15945	AS15945
995561194.290681	995561194.290681	net	de	51.5	10.5	3320	AS3320
995559375.988	995562308.200089	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995563515.960	995569576.959	de	de	51.5	10.5	3320	AS3320
995557342.753949046	995586912.286534	arpa	de	51.5	10.5	8379	CYBERNET-AG (8379)
995571363.906294	995571363.906294	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995559033.498157024	995584967.905519	de	de	51.5	10.5	680	DFN-WIN-AS (680)
995563237.112276	995563237.112276	arpa	de	51.5	10.5	8379	CYBERNET-AG (8379)
995558257.380081058	995588192.994	de	de	51.5	10.5	680	DFN-WIN-AS (680)
995564684.732932	995566275.963	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995575830.963	995576310.969	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995559221.492260	995579911.946	net	de	51.5	10.5	3320	AS3320
995570416.965	995571431.962	net	de	51.5	10.5	3320	AS3320
995559963.877611041	995585958.000060	arpa	de	53.08	8.8	1270	UNIDO-AS (1270)
995576070.952	995585911.972	net	de	51.5	10.5	3320	AS3320
995556094.164697051	995586211.959	arpa	de	51.33	12.42	3320	AS3320
995562938.406173	995571515.185402	de	de	51.97	7.63	8638	AS8638
995529110.826485991	995530021.187669039	net	de	51.5	10.5	3320	AS3320
995557995.839797020	995557995.839797020	net	de	51.5	10.5	3209	AS3209
995555936.363252044	995572807.970	net	de	51.5	10.5	3320	AS3320
995577210.961	995581651.984	net	de	51.5	10.5	3320	AS3320
995578891.943	995580451.973	net	de	51.5	10.5	3320	AS3320
995588672.979	995590952.953	net	de	51.5	10.5	3320	AS3320
995558632.543241978	995558632.543241978	net	de	51.5	10.5	3209	AS3209
995559306.569813967	995585011.945	arpa	de	53.55	10	2871	ISION (2871)
995563315.668428	995584291.981	net	de	51.5	10.5	3320	AS3320
995555981.020190954	995565152.824866	net	de	51.5	10.5	3320	AS3320
995557468.588320017	995560383.550682	net	de	51.5	10.5	3320	AS3320
995564026.453062	995586991.944	net	de	51.5	10.5	3209	AS3209
995563538.046558	995563538.046558	arpa	de	51.5	10.5	3209	AS3209
995554226.952105045	995567322.664812	arpa	de	51.33	12.42	3320	AS3320
995572825.879514	995572825.879514	arpa	de	51.5	10.5	3320	AS3320
995574165.848896	995586431.576955	net	de	51.5	10.5	3320	AS3320
995567656.944	995568196.961	net	de	51.5	10.5	3320	AS3320
995554706.011631966	995559757.533995986	net	de	51.5	10.5	3320	AS3320
995559769.491001964	995559769.491001964	net	de	51.5	10.5	3320	AS3320
995573531.872795	995574390.961	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995561067.063747	995587051.965	arpa	de	51.5	10.5	15945	AS15945
995567656.949	995587711.950	de	de	51.43	6.75	680	DFN-WIN-AS (680)
995554558.223070025	995587291.941	de	de	52.53	13.42	680	DFN-WIN-AS (680)
995563765.587966	995583151.944	de	de	51.5	10.5	3320	AS3320
995565250.896331	995586566.908315	arpa	de	51.5	10.5	3320	AS3320
995561355.990	995586751.981	arpa	de	52.4	9.73	680	DFN-WIN-AS (680)
995559315.837280989	995587235.544223	arpa	de	51.5	10.5	3320	AS3320
995561186.926347971	995586931.963	de	de	49.45	7.78	680	DFN-WIN-AS (680)
995565127.923848	995588012.978	net	de	51.5	10.5	3209	AS3209
995557000.267766953	995560018.124249	net	de	51.5	10.5	3320	AS3320
995555721.694471955	995555721.694471955	net	de	51.5	10.5	3209	AS3209
995555903.345260978	995561402.863515	arpa	de	52.53	13.42	680	DFN-WIN-AS (680)
995555956.831845999	995584231.987	arpa	de	52.53	13.42	680	DFN-WIN-AS (680)
995556464.063832045	995577270.954	arpa	de	52.53	13.42	680	DFN-WIN-AS (680)
995558296.985517979	995558296.985517979	net	de	51.5	10.5	3209	AS3209
995555234.555549979	995560019.879930973	net	de	51.5	10.5	3320	AS3320
995574150.977	995574594.781750	net	de	51.5	10.5	3320	AS3320
995565477.910322	995578171.962	net	de	51.5	10.5	3320	AS3320
995555260.879315019	995558827.141136050	net	de	51.5	10.5	3320	AS3320
995558219.294546008	995593523.941	net	de	52.3	8.9	8957	KKF (8957)
995571071.948	995571071.948	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995559060.211153030	995559120.699970007	net	de	51.5	10.5	3320	AS3320
995555991.564913034	995558228.848783016	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995555255.911478996	995570056.975	net	de	51.5	10.5	3320	AS3320
995552681.406751990	995552814.249191046	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995504052.094581008	995505137.338449001	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995567183.835510	995573475.077611	net	de	51.5	10.5	3320	AS3320
995559505.380756021	995577655.524670	net	de	51.5	10.5	3320	AS3320
995563623.521840	995563623.521840	de	de	50	8.7	3257	AS3257
995563275.994	995587151.296151	de	de	51.5	10.5	1273	UNIDO-AS (1273)
995558709.827417016	995576952.510532	net	de	51.5	10.5	3320	AS3320
995586692.000	995586692.000	net	de	51.5	10.5	3320	AS3320
995559866.804128051	995580151.976	net	de	51.5	10.5	3320	AS3320
995550886.214151978	995587087.086956	arpa	de	51.5	10.5	15477	HIGHWAYONE-D (15477)
995552475.028795004	995564815.543957	net	de	51.5	10.5	3320	AS3320
995555149.178665042	995584933.628247	de	de	51.5	10.5	680	DFN-WIN-AS (680)
995555881.045848966	995590952.972	de	de	52.53	13.42	680	DFN-WIN-AS (680)
995583451.984	995587471.962	net	de	51.5	10.5	3320	AS3320
995554440.014940977	995587016.667804	arpa	de	52.28	8.05	3320	AS3320
995566035.985	995585110.369221	net	de	51.5	10.5	3320	AS3320
995561169.751186967	995561169.751186967	net	de	51.5	10.5	3320	AS3320
995557394.956760049	995585671.967	net	de	51.5	10.5	3320	AS3320
995582731.941	995582731.955	net	de	51.5	10.5	3320	AS3320
995552977.720829010	995559855.955	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995580631.967	995580751.948	net	de	51.5	10.5	3209	AS3209
995581711.948	995587171.949	net	de	51.5	10.5	3320	AS3320
995578891.957	995582046.500106	de	de	51.52	7.45	1270	UNIDO-AS (1270)
995566095.963	995566095.963	net	de	51.5	10.5	3320	AS3320
995563515.976	995587051.947	net	de	51.5	10.5	3320	AS3320
995565223.936711	995568976.945	arpa	de	51.57	6.72	12299	ISDF (12299)
995575950.972	995578951.958	de	de	50	8.7	3257	AS3257
995559796.840353012	995587471.968	de	de	50.55	9.68	9132	AS9132
995558772.722012043	995587291.955	de	de	50.55	9.68	9132	AS9132
995578171.992	995578171.992	de	de	54.1	12.15	680	DFN-WIN-AS (680)
995558611.937373996	995561355.987	de	de	54.1	12.15	680	DFN-WIN-AS (680)
995559330.658908963	995587062.730821	de	de	54.1	12.15	680	DFN-WIN-AS (680)
995576549.552917	995578351.996	net	de	51.5	10.5	3320	AS3320
995559409.554059982	995587171.945	arpa	de	51.5	10.5	8879	DTS-ONLINE (8879)
995564492.474397	995587372.882003	arpa	de	51.5	10.5	8879	DTS-ONLINE (8879)
995567115.965	995567115.965	de	de	51.5	10.5	8472	VIAG (8472)
995551145.735692978	995587051.969	arpa	de	51.5	10.5	15456	DENOC (15456)
995583991.992	995586751.992	net	de	51.5	10.5	3320	AS3320
995576430.945	995576430.945	net	de	51.5	10.5	3320	AS3320
995565805.033231	995587771.973	de	de	49.05	8.4	553	BELWUE-AS (553)
995571187.736331	995572207.980	net	de	51.5	10.5	3320	AS3320
995564277.247180	995576098.879852	de	de	48.53	9.05	553	BELWUE-AS (553)
995581875.316344	995586287.368859	net	de	51.5	10.5	3320	AS3320
995554754.681005955	995586612.464232	arpa	de	51.57	6.98	3320	AS3320
995577663.221900	995577663.221900	net	de	51.5	10.5	3320	AS3320
995552680.783027053	995585191.949	arpa	de	51.5	10.5	8379	CYBERNET-AG (8379)
995563369.728769	995563369.728769	arpa	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995556518.773216963	995583331.046030	arpa	de	51.5	10.5	5409	AS5409
995553768.462496042	995612447.736092	arpa	de	52.45	10.82	6805	MWAYS-ASN1 (6805)
995567536.381182	995572567.989	net	de	51.5	10.5	6805	MWAYS-ASN1 (6805)
995559168.094349027	995569826.274658	net	de	51.5	10.5	3320	AS3320
995558653.304013014	995586811.966	de	de	52.53	13.42	680	DFN-WIN-AS (680)
995562159.806457	995574888.942316	net	de	51.5	10.5	3320	AS3320
995571331.382048	995580331.953	net	de	51.5	10.5	3320	AS3320
